HMS,StructuredFormula,Temperature,Pressure,crystal_system,formula,all_valence_s_sum,all_valence_s_avg,all_valence_s_dev,all_valence_s_min,all_valence_s_max,all_valence_s_range,all_valence_s_mode,all_unfilled_valence_s_sum,all_unfilled_valence_s_avg,all_unfilled_valence_s_dev,all_unfilled_valence_s_min,all_unfilled_valence_s_max,all_unfilled_valence_s_range,all_unfilled_valence_s_mode,all_valence_p_sum,all_valence_p_avg,all_valence_p_dev,all_valence_p_min,all_valence_p_max,all_valence_p_range,all_valence_p_mode,all_unfilled_valence_p_sum,all_unfilled_valence_p_avg,all_unfilled_valence_p_dev,all_unfilled_valence_p_min,all_unfilled_valence_p_max,all_unfilled_valence_p_range,all_unfilled_valence_p_mode,all_valence_d_sum,all_valence_d_avg,all_valence_d_dev,all_valence_d_min,all_valence_d_max,all_valence_d_range,all_valence_d_mode,all_unfilled_valence_d_sum,all_unfilled_valence_d_avg,all_unfilled_valence_d_dev,all_unfilled_valence_d_min,all_unfilled_valence_d_max,all_unfilled_valence_d_range,all_unfilled_valence_d_mode,all_valence_f_sum,all_valence_f_avg,all_valence_f_dev,all_valence_f_min,all_valence_f_max,all_valence_f_range,all_valence_f_mode,all_unfilled_valence_f_sum,all_unfilled_valence_f_avg,all_unfilled_valence_f_dev,all_unfilled_valence_f_min,all_unfilled_valence_f_max,all_unfilled_valence_f_range,all_unfilled_valence_f_mode,all_valence_total_sum,all_valence_total_avg,all_valence_total_dev,all_valence_total_min,all_valence_total_max,all_valence_total_range,all_valence_total_mode,all_unfilled_valence_total_sum,all_unfilled_valence_total_avg,all_unfilled_valence_total_dev,all_unfilled_valence_total_min,all_unfilled_valence_total_max,all_unfilled_valence_total_range,all_unfilled_valence_total_mode,all_ionic_radius_sum,all_ionic_radius_avg,all_ionic_radius_dev,all_ionic_radius_min,all_ionic_radius_max,all_ionic_radius_range,all_ionic_radius_mode,all_unpaired_electrons_sum,all_unpaired_electrons_avg,all_unpaired_electrons_dev,all_unpaired_electrons_min,all_unpaired_electrons_max,all_unpaired_electrons_range,all_unpaired_electrons_mode,all_spin_moment_sum,all_spin_moment_avg,all_spin_moment_dev,all_spin_moment_min,all_spin_moment_max,all_spin_moment_range,all_spin_moment_mode,all_pauling_en_sum,all_pauling_en_avg,all_pauling_en_dev,all_pauling_en_min,all_pauling_en_max,all_pauling_en_range,all_pauling_en_mode,all_mulliken_en_sum,all_mulliken_en_avg,all_mulliken_en_dev,all_mulliken_en_min,all_mulliken_en_max,all_mulliken_en_range,all_mulliken_en_mode,all_allred_rochow_en_sum,all_allred_rochow_en_avg,all_allred_rochow_en_dev,all_allred_rochow_en_min,all_allred_rochow_en_max,all_allred_rochow_en_range,all_allred_rochow_en_mode,all_gordy_en_sum,all_gordy_en_avg,all_gordy_en_dev,all_gordy_en_min,all_gordy_en_max,all_gordy_en_range,all_gordy_en_mode,all_mb_en_sum,all_mb_en_avg,all_mb_en_dev,all_mb_en_min,all_mb_en_max,all_mb_en_range,all_mb_en_mode
P 4/m,La4Ba1Cu4Mn1O13.5,293.0,0.101325,tetragonal,La4Ba1Cu4Mn1O13.5,27.0,1.148936170212766,0.9888468117976383,0.0,2.0,2.0,0.0,20.0,0.851063829787234,0.9888468117976383,0.0,2.0,2.0,2.0,54.0,2.297872340425532,1.9776936235952767,0.0,4.0,4.0,0.0,87.0,3.702127659574468,1.9776936235952767,2.0,6.0,4.0,6.0,38.001,1.617063829787234,3.380500764895295,0.0,9.0,9.0,0.0,196.99900000000002,8.382936170212767,3.380500764895295,1.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,14.0,0.0,14.0,14.0,0.0,14.0,119.001,5.063872340425532,3.0134247683934077,0.0,9.0,9.0,0.0,632.9989999999999,26.936127659574463,3.0134247683934077,23.0,32.0,9.0,32.0,2667.44669,113.50836978723405,28.41130582576917,0.6,149.0,148.4,117.19999999999999,33.001,1.4042978723404254,0.8668791153521758,0.0,3.0,3.0,0.0,47.695249306269424,2.0295850768625288,1.188659781161705,0.0,3.872983346207417,3.872983346207417,0.0,60.87996999999999,2.5906370212765952,0.952856689539218,0.95,3.38,2.4299999999999997,1.1900000000000002,,,,,,,5.164189363382044,34.80594717784877,1.4811041352276073,3.514897576287036,0.7441169434783457,20.688444444444443,19.944327500966097,0.7452924298359429,34.66361870241233,1.4750476043579714,6.237657807632828,0.041044229168681036,33.333333333333336,33.29228910416465,0.42192974031338953,4.043217410484523,0.17205180470146908,0.7365955144712633,0.0,4.477611940298507,4.477611940298507,0.0
P 4/m,La4Ba1Cu3Mn2O13.86,293.0,0.101325,tetragonal,La4Ba1Cu3Mn2O13.86,27.72,1.1617770326906958,0.9868273363125859,0.0,2.0,2.0,0.0,20.0,0.8382229673093043,0.9868273363125859,0.0,2.0,2.0,2.0,55.44,2.3235540653813915,1.9736546726251718,0.0,4.0,4.0,0.0,87.72,3.6764459346186085,1.9736546726251718,2.0,6.0,4.0,6.0,33.28,1.3948030176026824,3.0125537532580533,0.0,9.0,9.0,0.0,205.32,8.605196982397318,3.0125537532580533,1.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.03999999999996,13.999999999999998,1.7763568394002505e-15,14.0,14.0,0.0,14.0,116.44,4.880134115674769,2.849075845891522,0.0,9.0,9.0,0.0,647.08,27.119865884325232,2.8490758458915217,23.0,32.0,9.0,32.0,2648.2924,110.99297569153394,34.05844548343248,0.67,149.0,148.33,117.19999999999999,37.0,1.5507124895222129,0.938682484492117,0.0,4.0,4.0,0.0,52.43139798312417,2.197460099879471,1.248370185615872,0.0,4.898979485566356,4.898979485566356,0.0,61.7684,2.5887845766974014,0.9619500040317446,0.95,3.38,2.4299999999999997,1.1900000000000002,,,,,,,5.164189363382044,45.27390570143113,1.8974813789367617,4.136600908887953,0.7441169434783457,16.73865359768322,15.994536654204875,0.7452924298359429,54.81113313815209,2.2971975330323593,7.681320376846754,0.041044229168681036,29.850746268656714,29.809702039488034,0.42192974031338953,8.686104880823205,0.36404463037817286,1.1469268190168063,0.0,4.477611940298507,4.477611940298507,0.0
I 4/m m m,K2Mn1Cl4H4O2,293.0,0.101325,tetragonal,K2Mn1Cl4H4O2,12.0,0.9230769230769231,0.9970370305242862,0.0,2.0,2.0,0.0,14.0,1.0769230769230769,0.9970370305242862,0.0,2.0,2.0,2.0,28.0,2.1538461538461537,2.348359618842115,0.0,5.0,5.0,0.0,50.0,3.8461538461538463,2.348359618842115,1.0,6.0,5.0,6.0,5.0,0.38461538461538464,1.3323467750529825,0.0,5.0,5.0,0.0,125.0,9.615384615384615,1.3323467750529825,5.0,10.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,14.0,0.0,14.0,14.0,0.0,14.0,45.0,3.4615384615384617,3.2490326279912116,0.0,7.0,7.0,0.0,371.0,28.53846153846154,3.249032627991212,25.0,32.0,7.0,32.0,1721.0,132.3846153846154,29.20889870080023,97.0,167.0,70.0,152.0,13.0,1.0,1.3587324409735149,0.0,5.0,5.0,0.0,18.501137262867505,1.423164404835962,1.6795109177858143,0.0,5.916079783099616,5.916079783099616,0.0,31.509999999999998,2.4238461538461538,0.8588770706481849,0.85,3.38,2.53,0.85,,,,,,,3.3023574101233946,9.674115014871228,0.744162693451633,0.00019195092420040406,0.744,0.7447630991603783,0.000763099160378311,0.7442274997956747,0.7893486996496679,0.06071913074228215,0.05567176030577032,0.0,0.20618556701030927,0.20618556701030927,0.09632303326617979,0.31444915764935516,0.02418839674225809,0.02255594303620033,0.0,0.05154639175257732,0.05154639175257732,0.0
P 42/n m c Z,Y2Cu1Ga1Mn4O12,297.0,0.101325,tetragonal,Y2Cu1Ga1Mn4O12,24.0,1.2,0.9797958971132713,0.0,2.0,2.0,0.0,16.0,0.8,0.9797958971132713,0.0,2.0,2.0,2.0,48.0,2.4,1.9595917942265426,0.0,4.0,4.0,0.0,72.0,3.6,1.9595917942265426,2.0,6.0,4.0,6.0,34.0,1.7,3.001666203960727,0.0,10.0,10.0,0.0,166.0,8.3,3.001666203960727,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,14.0,0.0,14.0,14.0,0.0,14.0,106.0,5.3,2.3259406699226015,0.0,10.0,10.0,0.0,534.0,26.7,2.3259406699226015,22.0,32.0,10.0,32.0,2119.17,105.9585,31.170598690913845,0.67,126.0,125.33,104.0,40.0,2.0,1.140175425099138,0.0,4.0,4.0,0.0,54.243098107429645,2.712154905371482,1.3943513794124516,0.0,4.898979485566356,4.898979485566356,0.0,53.63000000000001,2.6815000000000007,0.866759914855319,1.31,3.38,2.07,1.31,,,,,,,4.427827038553938,30.884427543123152,1.5442213771561577,3.4858418568170633,0.7441169434783457,16.73865359768322,15.994536654204875,0.7450871898778268,32.343581680228915,1.6171790840114457,6.478274019097855,0.041044229168681036,29.850746268656714,29.809702039488034,0.3149519423230923,5.436933976995785,0.2718466988497893,0.9652463661306366,0.0,4.477611940298507,4.477611940298507,0.0
I 4/m m m,Eu3Ba2Mn2Cu2O12.091,298.0,0.101325,tetragonal,Eu3Ba2Mn2Cu2O12.091,24.182,1.1465554027784362,0.9892024635616565,0.0,2.0,2.0,0.0,18.0,0.8534445972215636,0.9892024635616565,0.0,2.0,2.0,2.0,48.364,2.2931108055568723,1.978404927123313,0.0,4.0,4.0,0.0,78.182,3.7068891944431273,1.978404927123313,2.0,6.0,4.0,6.0,24.817999999999998,1.1767104452135981,2.72420423416358,0.0,9.0,9.0,0.0,186.09199999999998,8.8232895547864,2.7242042341635804,1.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.274,14.0,0.0,14.0,14.0,0.0,14.0,97.364,4.616376653548907,2.851841514511283,0.0,9.0,9.0,0.0,577.548,27.383623346451092,2.8518415145112836,23.0,32.0,9.0,32.0,2386.57094,113.15589303494382,32.24596621518945,0.67,149.0,148.33,149.0,33.0,1.5646484282395334,1.0318663117618398,0.0,4.0,4.0,0.0,46.24784551485439,2.1927763270994447,1.3542162401672644,0.0,4.898979485566356,4.898979485566356,0.0,,,,,,,0.95,,,,,,,4.4723107473739105,34.60857977498571,1.6409169681373905,3.67871264799587,0.7441169434783457,16.73865359768322,15.994536654204875,0.7447845362819826,38.702026961075724,1.8350019895251872,6.82845065935151,0.041044229168681036,29.850746268656714,29.809702039488034,0.3256153370902827,6.116877298581299,0.2900231045745246,1.0207379057041885,0.0,4.477611940298507,4.477611940298507,0.0
I 4/m m m,Eu3Ba2Mn2Cu2O12.122,298.0,0.101325,tetragonal,Eu3Ba2Mn2Cu2O12.122,24.244,1.1478079727298551,0.9890160783311313,0.0,2.0,2.0,0.0,18.0,0.8521920272701449,0.9890160783311313,0.0,2.0,2.0,2.0,48.488,2.2956159454597103,1.9780321566622625,0.0,4.0,4.0,0.0,78.244,3.7043840545402897,1.9780321566622625,2.0,6.0,4.0,6.0,24.756,1.1720481015055393,2.7200676418935124,0.0,9.0,9.0,0.0,186.464,8.827951898494462,2.7200676418935124,1.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.70799999999997,13.999999999999998,1.7763568394002505e-15,14.0,14.0,0.0,14.0,97.488,4.615472019695105,2.8513902351778957,0.0,9.0,9.0,0.0,578.416,27.3845279803049,2.8513902351778957,23.0,32.0,9.0,32.0,2385.65148,112.94628728340119,32.74278476610682,0.67,149.0,148.33,149.0,33.0,1.5623520499952657,1.0257175554960951,0.0,4.0,4.0,0.0,46.271914995081275,2.1906976136294514,1.3485505171872703,0.0,4.898979485566356,4.898979485566356,0.0,,,,,,,0.95,,,,,,,4.4723107473739105,35.62324368344244,1.6865469029183997,3.7654868934413224,0.7441169434783457,16.73865359768322,15.994536654204875,0.7447845362819826,40.538249422492726,1.9192429420742698,6.989526987358316,0.041044229168681036,29.850746268656714,29.809702039488034,0.3256153370902827,6.392806193687206,0.3026610261190799,1.0448009780057397,0.0,4.477611940298507,4.477611940298507,0.0
I 4/m m m,Sm3Ba2Mn2Cu2O12.15,298.0,0.101325,tetragonal,Sm3Ba2Mn2Cu2O12.15,24.3,1.148936170212766,0.9888468117976383,0.0,2.0,2.0,0.0,18.0,0.851063829787234,0.9888468117976383,0.0,2.0,2.0,2.0,48.6,2.297872340425532,1.9776936235952767,0.0,4.0,4.0,0.0,78.3,3.7021276595744683,1.9776936235952767,2.0,6.0,4.0,6.0,24.700000000000003,1.1678486997635935,2.7163295454216265,0.0,9.0,9.0,0.0,186.79999999999998,8.832151300236406,2.7163295454216265,1.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.1,14.000000000000002,1.7763568394002505e-15,14.0,14.0,0.0,14.0,97.60000000000001,4.614657210401892,2.850983458244821,0.0,9.0,9.0,0.0,579.2000000000002,27.38534278959812,2.850983458244821,23.0,32.0,9.0,32.0,2388.121,112.91352245862885,33.165908899413566,0.67,149.0,148.33,149.0,33.0,1.5602836879432624,1.0201431850984013,0.0,4.0,4.0,0.0,46.29365517077006,2.188825303582509,1.3434241590979386,0.0,4.898979485566356,4.898979485566356,0.0,53.986000000000004,2.5525295508274235,0.9908539113880698,0.95,3.38,2.4299999999999997,0.95,,,,,,,4.4723107473739105,36.53953056908226,1.7276373791528257,3.841506031819369,0.7441169434783457,16.73865359768322,15.994536654204875,0.7447845362819826,42.15595417530645,1.9931893227095248,7.131048493635448,0.041044229168681036,29.850746268656714,29.809702039488034,0.3256153370902827,6.642032292492543,0.3140440800232881,1.0658816260839012,0.0,4.477611940298507,4.477611940298507,0.0
I 4/m m m,La2Sr2Zn1Mn1O8,293.0,0.101325,tetragonal,La2Sr2Zn1Mn1O8,16.0,1.1428571428571428,0.989743318610787,0.0,2.0,2.0,0.0,12.0,0.8571428571428571,0.989743318610787,0.0,2.0,2.0,2.0,32.0,2.2857142857142856,1.979486637221574,0.0,4.0,4.0,0.0,52.0,3.7142857142857144,1.979486637221574,2.0,6.0,4.0,6.0,13.0,0.9285714285714286,2.6312486366276944,0.0,10.0,10.0,0.0,127.0,9.071428571428571,2.631248636627695,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,14.0,0.0,14.0,14.0,0.0,14.0,61.0,4.357142857142857,3.0614455702481203,0.0,10.0,10.0,0.0,387.0,27.642857142857142,3.0614455702481203,22.0,32.0,10.0,32.0,1595.0700000000002,113.93357142857144,33.10169085175103,0.67,132.0,131.33,117.19999999999999,19.0,1.3571428571428572,1.0424656799518874,0.0,3.0,3.0,0.0,26.50040034417694,1.8928857388697813,1.435214521401085,0.0,3.872983346207417,3.872983346207417,0.0,34.82,2.487142857142857,1.0480691673700915,1.01,3.38,2.37,1.1900000000000002,,,,,,,5.164189363382044,26.416622709370785,1.8869016220979131,4.119134892389574,0.7441169434783457,16.73865359768322,15.994536654204875,0.7452924298359429,31.783984837416916,2.2702846312440657,7.65073235078948,0.041044229168681036,29.850746268656714,29.809702039488034,0.42192974031338953,4.972200684887252,0.35515719177766086,1.143745403376053,0.0,4.477611940298507,4.477611940298507,0.0
I 4/m m m,La2Sr2Mg1Mn1O8,293.0,0.101325,tetragonal,La2Sr2Mg1Mn1O8,16.0,1.1428571428571428,0.989743318610787,0.0,2.0,2.0,0.0,12.0,0.8571428571428571,0.989743318610787,0.0,2.0,2.0,2.0,32.0,2.2857142857142856,1.979486637221574,0.0,4.0,4.0,0.0,52.0,3.7142857142857144,1.979486637221574,2.0,6.0,4.0,6.0,3.0,0.21428571428571427,0.7726181304565691,0.0,3.0,3.0,0.0,137.0,9.785714285714286,0.7726181304565691,7.0,10.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,14.0,0.0,14.0,14.0,0.0,14.0,51.0,3.642857142857143,2.8184885224212652,0.0,6.0,6.0,0.0,397.0,28.357142857142858,2.8184885224212657,26.0,32.0,6.0,32.0,1593.0700000000002,113.7907142857143,33.217417648036424,0.67,132.0,131.33,117.19999999999999,19.0,1.3571428571428572,1.0424656799518874,0.0,3.0,3.0,0.0,26.50040034417694,1.8928857388697813,1.435214521401085,0.0,3.872983346207417,3.872983346207417,0.0,34.480000000000004,2.462857142857143,1.0695154348143472,1.01,3.38,2.37,1.1900000000000002,,,,,,,5.164189363382044,26.415900201425956,1.8868500143875682,4.119149201480491,0.7441169434783457,16.73865359768322,15.994536654204875,0.7452924298359429,31.60457157860644,2.2574693984718883,7.654207115053344,0.041044229168681036,29.850746268656714,29.809702039488034,0.42192974031338953,4.858564321250888,0.34704030866077773,1.1458319378069421,0.0,4.477611940298507,4.477611940298507,0.0
P 42/m b c,Pb1Bi1Fe0.85Mn0.15O4,300.0,0.101325,tetragonal,Pb1Bi1Fe0.85Mn0.15O4,11.85,1.6928571428571428,0.7210748779369842,0.0,2.0,2.0,2.0,2.15,0.3071428571428571,0.7210748779369842,0.0,2.0,2.0,0.0,16.0,2.2857142857142856,1.979486637221574,0.0,4.0,4.0,0.0,26.0,3.7142857142857144,1.979486637221574,2.0,6.0,4.0,6.0,25.0,3.5714285714285716,4.403152859263555,0.0,10.0,10.0,10.0,45.0,6.428571428571429,4.403152859263555,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,14.0,0.0,14.0,14.0,0.0,14.0,52.85,7.55,2.794957193641025,5.0,12.0,7.0,12.0,171.15,24.45,2.794957193641025,20.0,27.0,7.0,20.0,832.1624999999999,118.88035714285714,16.495588367400988,78.5,133.0,54.5,126.0,13.0,1.8571428571428572,1.5518257844571737,0.0,5.0,5.0,0.0,17.229788282084378,2.461398326012054,1.8742856911724082,0.0,5.916079783099616,5.916079783099616,0.0,19.247999999999998,2.7497142857142856,0.7299769495941466,1.61,3.38,1.7699999999999998,3.38,,,,,,,3.54031418850415,5.213159001117113,0.7447370001595875,0.0007668274646267234,0.7441169434783457,0.7471278469629321,0.0030109034845864358,0.7441169434783457,1.6200680941235053,0.23143829916050077,0.2458723739174038,0.041044229168681036,0.7972089055941267,0.7561646764254457,0.041044229168681036,0.44656774711973135,0.0637953924456759,0.021953247601635414,0.047619047619047616,0.1092896174863388,0.06167056986729118,0.047619047619047616
P 42/n m c Z,Sm2Mn4Zn1Ti1O12,293.0,0.101325,tetragonal,Sm2Mn4Zn1Ti1O12,24.0,1.2,0.9797958971132712,0.0,2.0,2.0,0.0,16.0,0.8,0.9797958971132712,0.0,2.0,2.0,2.0,48.0,2.4,1.9595917942265424,0.0,4.0,4.0,0.0,72.0,3.6,1.9595917942265424,2.0,6.0,4.0,6.0,26.0,1.3,2.491987158875422,0.0,10.0,10.0,0.0,174.0,8.7,2.4919871588754225,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,14.0,0.0,14.0,14.0,0.0,14.0,98.0,4.9,2.3430749027719964,0.0,10.0,10.0,10.0,542.0,27.1,2.3430749027719964,22.0,32.0,10.0,22.0,2136.77,106.8385,30.924890666742865,0.67,126.0,125.33,88.0,40.0,2.0,1.140175425099138,0.0,4.0,4.0,0.0,54.243098107429645,2.712154905371482,1.3943513794124516,0.0,4.898979485566356,4.898979485566356,0.0,53.01000000000001,2.6505000000000005,0.900102633036922,1.26,3.38,2.12,1.71,,,,,,,,30.884859852268843,1.5442429926134422,3.485836903722885,0.7441169434783457,16.73865359768322,15.994536654204875,0.7451368383288425,32.585876186850584,1.629293809342529,6.4761074721485,0.041044229168681036,29.850746268656714,29.809702039488034,0.2786678911925948,5.327888796414005,0.2663944398207002,0.9663786685997423,0.0,4.477611940298507,4.477611940298507,0.11363636363636363
P 42/n m c Z,Sm2Mn2Zn1Ti3O12,293.0,0.101325,tetragonal,Sm2Mn2Zn1Ti3O12,24.0,1.2,0.9797958971132713,0.0,2.0,2.0,0.0,16.0,0.8,0.9797958971132713,0.0,2.0,2.0,2.0,48.0,2.4,1.9595917942265426,0.0,4.0,4.0,0.0,72.0,3.6,1.9595917942265426,2.0,6.0,4.0,6.0,20.0,1.0,2.32379000772445,0.0,10.0,10.0,0.0,180.0,9.0,2.32379000772445,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,14.0,0.0,14.0,14.0,0.0,14.0,92.0,4.6,2.615339366124404,0.0,10.0,10.0,10.0,548.0,27.4,2.615339366124404,22.0,32.0,10.0,22.0,2141.77,107.0885,30.704105796293756,0.67,126.0,125.33,88.0,34.0,1.7,0.9539392014169457,0.0,4.0,4.0,0.0,47.909240751434695,2.395462037571735,1.2090333438547818,0.0,4.898979485566356,4.898979485566356,0.0,52.99000000000001,2.6495000000000006,0.9012295767450157,1.26,3.38,2.12,1.71,,,,,,,,30.884423800953122,1.5442211900476561,3.4858419022566984,0.7441169434783457,16.73865359768322,15.994536654204875,0.7451368383288425,32.503719188455946,1.6251859594227973,6.476991004907335,0.041044229168681036,29.850746268656714,29.809702039488034,0.2786678911925948,5.2506693264132185,0.26253346632066094,0.9673083809783519,0.0,4.477611940298507,4.477611940298507,0.11363636363636363
P 4 2 2,Sr1La1Mg0.5Mn0.5O4,293.0,0.101325,tetragonal,Sr1La1Mg0.5Mn0.5O4,8.0,1.1428571428571428,0.989743318610787,0.0,2.0,2.0,0.0,6.0,0.8571428571428571,0.989743318610787,0.0,2.0,2.0,2.0,16.0,2.2857142857142856,1.979486637221574,0.0,4.0,4.0,0.0,26.0,3.7142857142857144,1.979486637221574,2.0,6.0,4.0,6.0,1.5,0.21428571428571427,0.7726181304565691,0.0,3.0,3.0,0.0,68.5,9.785714285714286,0.7726181304565691,7.0,10.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,14.0,0.0,14.0,14.0,0.0,14.0,25.5,3.642857142857143,2.8184885224212652,0.0,6.0,6.0,0.0,198.5,28.357142857142858,2.8184885224212657,26.0,32.0,6.0,32.0,796.5350000000001,113.7907142857143,33.217417648036424,0.67,132.0,131.33,132.0,9.5,1.3571428571428572,1.0424656799518874,0.0,3.0,3.0,0.0,13.25020017208847,1.8928857388697813,1.435214521401085,0.0,3.872983346207417,3.872983346207417,0.0,17.240000000000002,2.462857142857143,1.0695154348143472,1.01,3.38,2.37,1.01,,,,,,,3.910466030168077,13.207950100712978,1.8868500143875682,4.119149201480491,0.7441169434783457,16.73865359768322,15.994536654204875,0.7446559329300353,15.80228578930322,2.2574693984718883,7.654207115053344,0.041044229168681036,29.850746268656714,29.809702039488034,0.24117868179568958,2.429282160625444,0.34704030866077773,1.1458319378069421,0.0,4.477611940298507,4.477611940298507,0.0
P 4 2 2,Sr1La1Zn0.5Mn0.5O4,293.0,0.101325,tetragonal,Sr1La1Zn0.5Mn0.5O4,8.0,1.1428571428571428,0.989743318610787,0.0,2.0,2.0,0.0,6.0,0.8571428571428571,0.989743318610787,0.0,2.0,2.0,2.0,16.0,2.2857142857142856,1.979486637221574,0.0,4.0,4.0,0.0,26.0,3.7142857142857144,1.979486637221574,2.0,6.0,4.0,6.0,6.5,0.9285714285714286,2.6312486366276944,0.0,10.0,10.0,0.0,63.5,9.071428571428571,2.631248636627695,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,14.0,0.0,14.0,14.0,0.0,14.0,30.5,4.357142857142857,3.0614455702481203,0.0,10.0,10.0,0.0,193.5,27.642857142857142,3.0614455702481203,22.0,32.0,10.0,32.0,797.5350000000001,113.93357142857144,33.10169085175103,0.67,132.0,131.33,132.0,9.5,1.3571428571428572,1.0424656799518874,0.0,3.0,3.0,0.0,13.25020017208847,1.8928857388697813,1.435214521401085,0.0,3.872983346207417,3.872983346207417,0.0,17.41,2.487142857142857,1.0480691673700915,1.01,3.38,2.37,1.01,,,,,,,3.910466030168077,13.208311354685392,1.8869016220979131,4.119134892389574,0.7441169434783457,16.73865359768322,15.994536654204875,0.7446559329300353,15.891992418708458,2.2702846312440657,7.65073235078948,0.041044229168681036,29.850746268656714,29.809702039488034,0.24117868179568958,2.486100342443626,0.35515719177766086,1.143745403376053,0.0,4.477611940298507,4.477611940298507,0.0
I 4/m m m,Eu3Ba2Mn2Cu2O12,293.0,0.101325,tetragonal,Eu3Ba2Mn2Cu2O12,24.0,1.1428571428571428,0.9897433186107871,0.0,2.0,2.0,0.0,18.0,0.8571428571428571,0.989743318610787,0.0,2.0,2.0,2.0,48.0,2.2857142857142856,1.9794866372215743,0.0,4.0,4.0,0.0,78.0,3.7142857142857144,1.9794866372215743,2.0,6.0,4.0,6.0,25.0,1.1904761904761905,2.7363348378206935,0.0,9.0,9.0,0.0,185.0,8.80952380952381,2.7363348378206935,1.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,14.0,0.0,14.0,14.0,0.0,14.0,97.0,4.619047619047619,2.8531718436086178,0.0,9.0,9.0,0.0,575.0,27.38095238095238,2.8531718436086178,23.0,32.0,9.0,32.0,2389.27,113.7747619047619,30.72391927179052,0.67,149.0,148.33,149.0,33.0,1.5714285714285714,1.049781318335648,0.0,4.0,4.0,0.0,46.17718994386582,2.1989138068507534,1.3707894748380747,0.0,4.898979485566356,4.898979485566356,0.0,,,,,,,0.95,,,,,,,4.4723107473739105,31.63005023725789,1.5061928684408519,3.406081815598607,0.7441169434783457,16.73865359768322,15.994536654204875,0.7447845362819826,33.31182554207744,1.5862774067655925,6.322445231981743,0.041044229168681036,29.850746268656714,29.809702039488034,0.3256153370902827,5.306892477463955,0.2527091655935217,0.9451409254496926,0.0,4.477611940298507,4.477611940298507,0.0
I 4/m m m,Dy0.434Sr1.434Mn0.76Ni0.19O4,293.0,0.101325,tetragonal,Dy0.434Sr1.434Mn0.76Ni0.19O4,8.0,1.1733646230566148,0.9848577092516653,0.0,2.0,2.0,0.0,5.635999999999999,0.826635376943385,0.9848577092516653,0.0,2.0,2.0,2.0,16.0,2.3467292461132296,1.9697154185033305,0.0,4.0,4.0,0.0,24.907999999999998,3.65327075388677,1.9697154185033305,2.0,6.0,4.0,6.0,3.39,0.4972132590202405,1.3213750899997685,0.0,6.0,6.0,0.0,64.78999999999999,9.502786740979758,1.3213750899997683,4.0,10.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.45199999999998,13.999999999999996,3.552713678800501e-15,14.0,14.0,0.0,14.0,27.39,4.017307128190085,2.6410338517765393,0.0,6.0,6.0,0.0,190.786,27.982692871809913,2.6410338517765393,26.0,32.0,6.0,32.0,739.5711,108.47332062188325,43.78303198059131,0.6,132.0,131.4,132.0,11.01,1.614843062481666,1.0839354626238573,0.0,4.0,4.0,0.0,15.149252110897931,2.2219495615866722,1.4405764382034332,0.0,4.898979485566356,4.898979485566356,0.0,17.192680000000003,2.521660310941625,1.0457932327508013,1.01,3.38,2.37,1.01,,,,,,,3.910466030168077,21.29976753014156,3.124049212399759,5.96614587632721,0.7441169434783457,21.95198792574304,21.207870982264694,0.7446559329300353,30.429241678419988,4.4630744614872375,10.823469122865255,0.041044229168681036,36.626608673985196,36.58556444481651,0.24117868179568958,5.3873948231194255,0.7901723119858353,2.0475006481239255,0.0,9.67741935483871,9.67741935483871,0.0
