HMS,StructuredFormula,Temperature,Pressure,crystal_system,formula,var_valence_s_sum,var_valence_s_avg,var_valence_s_dev,var_valence_s_min,var_valence_s_max,var_valence_s_range,var_valence_s_mode,var_unfilled_valence_s_sum,var_unfilled_valence_s_avg,var_unfilled_valence_s_dev,var_unfilled_valence_s_min,var_unfilled_valence_s_max,var_unfilled_valence_s_range,var_unfilled_valence_s_mode,var_valence_p_sum,var_valence_p_avg,var_valence_p_dev,var_valence_p_min,var_valence_p_max,var_valence_p_range,var_valence_p_mode,var_unfilled_valence_p_sum,var_unfilled_valence_p_avg,var_unfilled_valence_p_dev,var_unfilled_valence_p_min,var_unfilled_valence_p_max,var_unfilled_valence_p_range,var_unfilled_valence_p_mode,var_valence_d_sum,var_valence_d_avg,var_valence_d_dev,var_valence_d_min,var_valence_d_max,var_valence_d_range,var_valence_d_mode,var_unfilled_valence_d_sum,var_unfilled_valence_d_avg,var_unfilled_valence_d_dev,var_unfilled_valence_d_min,var_unfilled_valence_d_max,var_unfilled_valence_d_range,var_unfilled_valence_d_mode,var_valence_f_sum,var_valence_f_avg,var_valence_f_dev,var_valence_f_min,var_valence_f_max,var_valence_f_range,var_valence_f_mode,var_unfilled_valence_f_sum,var_unfilled_valence_f_avg,var_unfilled_valence_f_dev,var_unfilled_valence_f_min,var_unfilled_valence_f_max,var_unfilled_valence_f_range,var_unfilled_valence_f_mode,var_valence_total_sum,var_valence_total_avg,var_valence_total_dev,var_valence_total_min,var_valence_total_max,var_valence_total_range,var_valence_total_mode,var_unfilled_valence_total_sum,var_unfilled_valence_total_avg,var_unfilled_valence_total_dev,var_unfilled_valence_total_min,var_unfilled_valence_total_max,var_unfilled_valence_total_range,var_unfilled_valence_total_mode,var_ionic_radius_sum,var_ionic_radius_avg,var_ionic_radius_dev,var_ionic_radius_min,var_ionic_radius_max,var_ionic_radius_range,var_ionic_radius_mode,var_unpaired_electrons_sum,var_unpaired_electrons_avg,var_unpaired_electrons_dev,var_unpaired_electrons_min,var_unpaired_electrons_max,var_unpaired_electrons_range,var_unpaired_electrons_mode,var_spin_moment_sum,var_spin_moment_avg,var_spin_moment_dev,var_spin_moment_min,var_spin_moment_max,var_spin_moment_range,var_spin_moment_mode,var_pauling_en_sum,var_pauling_en_avg,var_pauling_en_dev,var_pauling_en_min,var_pauling_en_max,var_pauling_en_range,var_pauling_en_mode,var_allred_rochow_en_sum,var_allred_rochow_en_avg,var_allred_rochow_en_dev,var_allred_rochow_en_min,var_allred_rochow_en_max,var_allred_rochow_en_range,var_allred_rochow_en_mode,var_gordy_en_sum,var_gordy_en_avg,var_gordy_en_dev,var_gordy_en_min,var_gordy_en_max,var_gordy_en_range,var_gordy_en_mode,var_mb_en_sum,var_mb_en_avg,var_mb_en_dev,var_mb_en_min,var_mb_en_max,var_mb_en_range,var_mb_en_mode
P b c n,Fe0.791Mn0.209Nb1.898Ta0.102O6,293.0,0.101325,orthorhombic,Fe0.791Mn0.209Nb1.898Ta0.102O6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.999999999999999,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.000000000000001,8.881784197001252e-16,6.0,6.0,0.0,6.0,5.791,1.9303333333333337,2.625924577913252,0.0,6.0,6.0,5.0,24.208999999999996,8.069666666666667,2.625924577913252,4.0,10.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,14.000000000000002,1.7763568394002505e-15,14.0,14.0,0.0,14.0,5.791,1.9303333333333337,2.625924577913252,0.0,6.0,6.0,5.0,90.20899999999999,30.069666666666667,2.625924577913252,26.0,32.0,6.0,27.0,247.10699999999997,82.369,6.826798102575858,78.0,97.0,19.0,97.0,4.616999999999999,1.539,2.083221623671695,0.0,5.0,5.0,5.0,5.607541475171703,1.8691804917239014,2.508485125068938,0.0,5.916079783099616,5.916079783099616,5.916079783099616,5.32128,1.7737600000000002,0.08643839270447674,1.59,1.9200000000000002,0.33000000000000007,1.61,2.237122098874944,0.7457073662916481,0.0005912442939458934,0.7447630991603783,0.747128678022638,0.002365578862259743,0.7447630991603783,1.1490711699368976,0.3830237233122993,0.12141454171164087,0.20618556701030927,0.7494883285428194,0.5433027615325101,0.20618556701030927,0.06442152816844504,0.021473842722815016,0.029162865762439445,0.0,0.06521739130434782,0.06521739130434782,0.05154639175257732
P m n 21,Li2Cd0.99Mn0.01Ge1O4,300.0,0.101325,orthorhombic,Li2Cd0.99Mn0.01Ge1O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,6.0,0.0,6.0,6.0,0.0,6.0,10.05,9.950495049504951,0.49504950495049505,5.0,10.0,5.0,5.0,0.05,0.04950495049504951,0.49504950495049505,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.14,14.0,0.0,14.0,14.0,0.0,14.0,10.05,9.950495049504951,0.49504950495049505,5.0,10.0,5.0,5.0,22.27,22.04950495049505,0.49504950495049505,22.0,27.0,5.0,27.0,67.97,67.29702970297029,2.9702970297029703,67.0,97.0,30.0,97.0,0.05,0.04950495049504951,0.49504950495049505,0.0,5.0,5.0,5.0,0.05916079783099616,0.058575047357421944,0.5857504735742194,0.0,5.916079783099616,5.916079783099616,5.916079783099616,2.1460999999999997,2.1248514851485143,0.05148514851485146,1.61,2.13,0.5199999999999998,1.61,0.7535543784463671,0.7460934440063041,0.0001330344845925679,0.7447630991603783,0.7461067474547632,0.001343648294384936,0.7447630991603783,0.39524313552842577,0.3913298371568572,0.018514427014654795,0.20618556701030927,0.3931812798583227,0.18699571284801342,0.20618556701030927,0.14976919526080934,0.14828633194139537,0.009673994018881808,0.05154639175257732,0.14925373134328357,0.09770733959070625,0.05154639175257732
P m n 21,Li2Cd0.85Mn0.15Ge1O4,300.0,0.101325,orthorhombic,Li2Cd0.85Mn0.15Ge1O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,6.000000000000001,8.881784197001252e-16,6.0,6.0,0.0,6.0,10.75,9.347826086956523,1.683905802698877,5.0,10.0,5.0,5.0,0.75,0.6521739130434783,1.683905802698877,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,14.000000000000002,1.7763568394002505e-15,14.0,14.0,0.0,14.0,10.75,9.347826086956523,1.683905802698877,5.0,10.0,5.0,5.0,26.05,22.65217391304348,1.683905802698877,22.0,27.0,5.0,27.0,81.55,70.91304347826087,10.103434816193262,67.0,97.0,30.0,97.0,0.75,0.6521739130434783,1.683905802698877,0.0,5.0,5.0,5.0,0.8874119674649424,0.7716625804042978,1.9924242151981912,0.0,5.916079783099616,5.916079783099616,5.916079783099616,2.3714999999999997,2.062173913043478,0.17512620348068314,1.61,2.13,0.5199999999999998,1.61,0.85782121232882,0.7459314889815827,0.0004525154319402485,0.7447630991603783,0.7461067474547632,0.001343648294384936,0.7447630991603783,0.4241091149098691,0.368790534704234,0.06297663318891654,0.20618556701030927,0.3931812798583227,0.18699571284801342,0.20618556701030927,0.15698569010617017,0.1365092957444958,0.032905991220611996,0.05154639175257732,0.14925373134328357,0.09770733959070625,0.05154639175257732
P m n 21,Li2Cd0.9Mn0.1Ge1O4,300.0,0.101325,orthorhombic,Li2Cd0.9Mn0.1Ge1O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,5.999999999999999,8.881784197001252e-16,6.0,6.0,0.0,6.0,10.5,9.545454545454545,1.4373989364401722,5.0,10.0,5.0,5.0,0.5,0.45454545454545453,1.4373989364401725,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,14.0,0.0,14.0,14.0,0.0,14.0,10.5,9.545454545454545,1.4373989364401722,5.0,10.0,5.0,5.0,24.7,22.454545454545453,1.4373989364401722,22.0,27.0,5.0,27.0,76.7,69.72727272727272,8.624393618641033,67.0,97.0,30.0,97.0,0.5,0.45454545454545453,1.4373989364401725,0.0,5.0,5.0,5.0,0.5916079783099616,0.5378254348272378,1.7007533576245186,0.0,5.916079783099616,5.916079783099616,5.916079783099616,2.291,2.0827272727272725,0.14948948938977788,1.61,2.13,0.5199999999999998,1.61,0.8205830573708011,0.7459845976098191,0.00038627172585971173,0.7447630991603783,0.7461067474547632,0.001343648294384936,0.7447630991603783,0.4137998365593536,0.37618166959941235,0.05375748775332127,0.20618556701030927,0.3931812798583227,0.18699571284801342,0.20618556701030927,0.1544083705185413,0.14037124592594663,0.028088885202015985,0.05154639175257732,0.14925373134328357,0.09770733959070625,0.05154639175257732
P m n 21,Li2Cd0.8Mn0.2Ge1O4,300.0,0.101325,orthorhombic,Li2Cd0.8Mn0.2Ge1O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,6.0,6.0,0.0,6.0,11.0,9.166666666666668,1.863389981249825,5.0,10.0,5.0,5.0,1.0,0.8333333333333334,1.863389981249825,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,14.000000000000002,1.7763568394002505e-15,14.0,14.0,0.0,14.0,11.0,9.166666666666668,1.863389981249825,5.0,10.0,5.0,5.0,27.4,22.833333333333332,1.863389981249825,22.0,27.0,5.0,27.0,86.4,72.00000000000001,11.180339887498949,67.0,97.0,30.0,97.0,1.0,0.8333333333333334,1.863389981249825,0.0,5.0,5.0,5.0,1.1832159566199232,0.9860132971832694,2.2047927592204926,0.0,5.916079783099616,5.916079783099616,5.916079783099616,2.452,2.0433333333333334,0.19379255804998172,1.61,2.13,0.5199999999999998,1.61,0.8950593672868389,0.7458828060723658,0.0005007481540160609,0.7447630991603783,0.7461067474547632,0.001343648294384936,0.7447630991603783,0.43441839326038456,0.36201532771698713,0.06968918757153147,0.20618556701030927,0.3931812798583227,0.18699571284801342,0.20618556701030927,0.15956300969379902,0.13296917474483252,0.03641337553757928,0.05154639175257732,0.14925373134328357,0.09770733959070625,0.05154639175257732
P m n 21,Li2Cd0.98Mn0.02Ge1O4,300.0,0.101325,orthorhombic,Li2Cd0.98Mn0.02Ge1O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12,6.0,0.0,6.0,6.0,0.0,6.0,10.1,9.901960784313726,0.6932419423397524,5.0,10.0,5.0,5.0,0.1,0.09803921568627451,0.6932419423397526,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.28,14.0,0.0,14.0,14.0,0.0,14.0,10.1,9.901960784313726,0.6932419423397524,5.0,10.0,5.0,5.0,22.54,22.098039215686274,0.6932419423397524,22.0,27.0,5.0,27.0,68.94,67.58823529411764,4.159451654038515,67.0,97.0,30.0,97.0,0.1,0.09803921568627451,0.6932419423397526,0.0,5.0,5.0,5.0,0.11832159566199232,0.11600156437450228,0.8202549279745839,0.0,5.916079783099616,5.916079783099616,5.916079783099616,2.1622,2.1198039215686273,0.07209716200333423,1.61,2.13,0.5199999999999998,1.61,0.7610020094379708,0.7460804014097753,0.00018629467068418168,0.7447630991603783,0.7461067474547632,0.001343648294384936,0.7447630991603783,0.39730499119852886,0.38951469725345966,0.025926654236792687,0.20618556701030927,0.3931812798583227,0.18699571284801342,0.20618556701030927,0.1502846591783351,0.1473379011552305,0.013546965175742201,0.05154639175257732,0.14925373134328357,0.09770733959070625,0.05154639175257732
P m n 21,Li2Cd0.75Mn0.25Ge1O4,300.0,0.101325,orthorhombic,Li2Cd0.75Mn0.25Ge1O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,6.0,6.0,0.0,6.0,11.25,9.0,2.0,5.0,10.0,5.0,5.0,1.25,1.0,2.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,14.0,0.0,14.0,14.0,0.0,14.0,11.25,9.0,2.0,5.0,10.0,5.0,5.0,28.75,23.0,2.0,22.0,27.0,5.0,27.0,91.25,73.0,12.0,67.0,97.0,30.0,97.0,1.25,1.0,2.0,0.0,5.0,5.0,5.0,1.479019945774904,1.1832159566199232,2.3664319132398464,0.0,5.916079783099616,5.916079783099616,5.916079783099616,2.5324999999999998,2.026,0.20799999999999993,1.61,2.13,0.5199999999999998,1.61,0.9322975222448578,0.7458380177958863,0.0005374593177539744,0.7447630991603783,0.7461067474547632,0.001343648294384936,0.7447630991603783,0.4447276716109,0.35578213728872,0.07479828513920536,0.20618556701030927,0.3931812798583227,0.18699571284801342,0.20618556701030927,0.1621403292814279,0.12971226342514233,0.0390829358362825,0.05154639175257732,0.14925373134328357,0.09770733959070625,0.05154639175257732
P m n 21,Li2Cd0.7Mn0.3Ge1O4,300.0,0.101325,orthorhombic,Li2Cd0.7Mn0.3Ge1O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,6.0,0.0,6.0,6.0,0.0,6.0,11.5,8.846153846153847,2.106625221173716,5.0,10.0,5.0,5.0,1.5,1.1538461538461537,2.106625221173716,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,13.999999999999998,1.7763568394002505e-15,14.0,14.0,0.0,14.0,11.5,8.846153846153847,2.106625221173716,5.0,10.0,5.0,5.0,30.1,23.153846153846153,2.106625221173716,22.0,27.0,5.0,27.0,96.1,73.92307692307692,12.639751327042294,67.0,97.0,30.0,97.0,1.5,1.1538461538461537,2.106625221173716,0.0,5.0,5.0,5.0,1.7748239349298849,1.365249180715296,2.4925925763107153,0.0,5.916079783099616,5.916079783099616,5.916079783099616,2.613,2.01,0.21908902300206634,1.61,2.13,0.5199999999999998,1.61,0.9695356772028767,0.7457966747714436,0.0005661126770676704,0.7447630991603783,0.7461067474547632,0.001343648294384936,0.7447630991603783,0.45503694996141547,0.35002842304724263,0.07878597698739657,0.20618556701030927,0.3931812798583227,0.18699571284801342,0.20618556701030927,0.16471764886905677,0.12670588374542827,0.04116654917511338,0.05154639175257732,0.14925373134328357,0.09770733959070625,0.05154639175257732
P m n 21,Li2Cd0.95Mn0.05Ge1O4,300.0,0.101325,orthorhombic,Li2Cd0.95Mn0.05Ge1O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.0,0.0,6.0,6.0,0.0,6.0,10.25,9.761904761904761,1.0647942749998998,5.0,10.0,5.0,5.0,0.25,0.23809523809523808,1.0647942749998998,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,13.999999999999998,1.7763568394002505e-15,14.0,14.0,0.0,14.0,10.25,9.761904761904761,1.0647942749998998,5.0,10.0,5.0,5.0,23.35,22.238095238095237,1.0647942749998998,22.0,27.0,5.0,27.0,71.85,68.42857142857142,6.388765649999399,67.0,97.0,30.0,97.0,0.25,0.23809523809523808,1.0647942749998998,0.0,5.0,5.0,5.0,0.2958039891549808,0.2817180849095055,1.259881576697424,0.0,5.916079783099616,5.916079783099616,5.916079783099616,2.2104999999999997,2.1052380952380947,0.11073860459998955,1.61,2.13,0.5199999999999998,1.61,0.7833449024127822,0.7460427642026497,0.000286141802294892,0.7447630991603783,0.7461067474547632,0.001343648294384936,0.7447630991603783,0.40349055820883817,0.3842767221036554,0.039822392898017984,0.20618556701030927,0.3931812798583227,0.18699571284801342,0.20618556701030927,0.15183105093091243,0.14460100088658326,0.020807643164331015,0.05154639175257732,0.14925373134328357,0.09770733959070625,0.05154639175257732
A 21 a m,Sr2.9La0.1Sn1.9Mn0.1O7,293.0,0.101325,orthorhombic,Sr2.9La0.1Sn1.9Mn0.1O7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.999999999999998,5.999999999999999,8.881784197001252e-16,6.0,6.0,0.0,6.0,19.4,9.7,1.307669683062202,4.0,10.0,6.0,10.0,0.6000000000000001,0.30000000000000004,1.3076696830622023,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.999999999999996,13.999999999999998,1.7763568394002505e-15,14.0,14.0,0.0,14.0,19.4,9.7,1.307669683062202,4.0,10.0,6.0,10.0,44.599999999999994,22.299999999999997,1.307669683062202,22.0,28.0,6.0,22.0,165.54999999999998,82.77499999999999,0.9807522622966516,78.5,83.0,4.5,83.0,0.4,0.2,0.8717797887081347,0.0,4.0,4.0,0.0,0.4898979485566356,0.2449489742783178,1.0677078252031311,0.0,4.898979485566356,4.898979485566356,0.0,4.116,2.058,0.0958957767578948,1.6400000000000001,2.08,0.43999999999999995,2.08,1.492367034774785,0.7461835173873925,0.00023362747579382917,0.7451651588299728,0.7462371152062042,0.0010719563762313644,0.7462371152062042,1.0081882028793283,0.5040941014396642,0.05719724971954801,0.25477707006369427,0.5172160504594521,0.2624389803957578,0.5172160504594521,0.23401120405187628,0.11700560202593814,0.015152952355336698,0.050955414012738856,0.12048192771084337,0.06952651369810452,0.12048192771084337
P n m a,La1Sr1Mn1Sn1O6,293.0,0.101325,orthorhombic,La1Sr1Mn1Sn1O6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,6.0,6.0,0.0,6.0,14.0,7.0,3.0,4.0,10.0,6.0,10.0,6.0,3.0,3.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,14.0,14.0,0.0,14.0,14.0,7.0,3.0,4.0,10.0,6.0,10.0,50.0,25.0,3.0,22.0,28.0,6.0,22.0,161.5,80.75,2.25,78.5,83.0,4.5,83.0,4.0,2.0,2.0,0.0,4.0,4.0,0.0,4.898979485566356,2.449489742783178,2.449489742783178,0.0,4.898979485566356,4.898979485566356,0.0,3.72,1.86,0.21999999999999997,1.6400000000000001,2.08,0.43999999999999995,2.08,1.491402274036177,0.7457011370180885,0.0005359781881156822,0.7451651588299728,0.7462371152062042,0.0010719563762313644,0.7462371152062042,0.7719931205231463,0.38599656026157314,0.1312194901978789,0.25477707006369427,0.5172160504594521,0.2624389803957578,0.5172160504594521,0.17143734172358222,0.08571867086179111,0.03476325684905226,0.050955414012738856,0.12048192771084337,0.06952651369810452,0.12048192771084337
I m m a,La1Ba1Mn1Sn1O6,293.0,0.101325,orthorhombic,La1Ba1Mn1Sn1O6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,6.0,6.0,0.0,6.0,14.0,7.0,3.0,4.0,10.0,6.0,10.0,6.0,3.0,3.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,14.0,14.0,0.0,14.0,14.0,7.0,3.0,4.0,10.0,6.0,10.0,50.0,25.0,3.0,22.0,28.0,6.0,22.0,161.5,80.75,2.25,78.5,83.0,4.5,83.0,4.0,2.0,2.0,0.0,4.0,4.0,0.0,4.898979485566356,2.449489742783178,2.449489742783178,0.0,4.898979485566356,4.898979485566356,0.0,3.72,1.86,0.21999999999999997,1.6400000000000001,2.08,0.43999999999999995,2.08,1.491402274036177,0.7457011370180885,0.0005359781881156822,0.7451651588299728,0.7462371152062042,0.0010719563762313644,0.7462371152062042,0.7719931205231463,0.38599656026157314,0.1312194901978789,0.25477707006369427,0.5172160504594521,0.2624389803957578,0.5172160504594521,0.17143734172358222,0.08571867086179111,0.03476325684905226,0.050955414012738856,0.12048192771084337,0.06952651369810452,0.12048192771084337
P n m a,Mg6.3Mn0.7Si8O24H2,298.0,0.101325,orthorhombic,Mg6.3Mn0.7Si8O24H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.2,6.000000000000001,8.881784197001252e-16,6.0,6.0,0.0,6.0,3.5,0.40229885057471265,1.3600183409424405,0.0,5.0,5.0,5.0,83.5,9.597701149425289,1.3600183409424405,5.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.8,14.0,0.0,14.0,14.0,0.0,14.0,3.5,0.40229885057471265,1.3600183409424405,0.0,5.0,5.0,5.0,274.9,31.597701149425287,1.3600183409424405,27.0,32.0,5.0,27.0,499.9,57.45977011494253,11.69615773210499,54.0,97.0,43.0,97.0,3.5,0.40229885057471265,1.3600183409424405,0.0,5.0,5.0,5.0,4.141255848169731,0.47600641932985416,1.6091954022988506,0.0,5.916079783099616,5.916079783099616,5.916079783099616,17.287,1.9870114942528736,0.11152150395728011,1.61,2.02,0.4099999999999999,1.61,6.483437722219255,0.7452227266918685,0.00013595965734022886,0.7447630991603783,0.7452629441008738,0.0004998449404954863,0.7447630991603783,1.664084358125892,0.1912740641524014,0.00441088202966505,0.18996930765233444,0.20618556701030927,0.016216259357974827,0.20618556701030927,0.03608247422680412,0.004147410830667141,0.014020807638581859,0.0,0.05154639175257732,0.05154639175257732,0.05154639175257732
P n m a,Mg6.3Mn0.7Si8O24H2,303.0,0.101325,orthorhombic,Mg6.3Mn0.7Si8O24H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.2,6.000000000000001,8.881784197001252e-16,6.0,6.0,0.0,6.0,3.5,0.40229885057471265,1.3600183409424405,0.0,5.0,5.0,5.0,83.5,9.597701149425289,1.3600183409424405,5.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.8,14.0,0.0,14.0,14.0,0.0,14.0,3.5,0.40229885057471265,1.3600183409424405,0.0,5.0,5.0,5.0,274.9,31.597701149425287,1.3600183409424405,27.0,32.0,5.0,27.0,499.9,57.45977011494253,11.69615773210499,54.0,97.0,43.0,97.0,3.5,0.40229885057471265,1.3600183409424405,0.0,5.0,5.0,5.0,4.141255848169731,0.47600641932985416,1.6091954022988506,0.0,5.916079783099616,5.916079783099616,5.916079783099616,17.287,1.9870114942528736,0.11152150395728011,1.61,2.02,0.4099999999999999,1.61,6.483437722219255,0.7452227266918685,0.00013595965734022886,0.7447630991603783,0.7452629441008738,0.0004998449404954863,0.7447630991603783,1.664084358125892,0.1912740641524014,0.00441088202966505,0.18996930765233444,0.20618556701030927,0.016216259357974827,0.20618556701030927,0.03608247422680412,0.004147410830667141,0.014020807638581859,0.0,0.05154639175257732,0.05154639175257732,0.05154639175257732
I m m a,Bi0.77Sm0.23Fe0.65Mn0.35O3,293.0,0.101325,orthorhombic,Bi0.77Sm0.23Fe0.65Mn0.35O3,1.54,0.77,0.9731906288081487,0.0,2.0,2.0,0.0,2.46,1.23,0.9731906288081487,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,6.0,6.0,0.0,6.0,12.35,6.175,3.360710490357657,0.0,10.0,10.0,10.0,7.65,3.825,3.360710490357657,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,14.0,14.0,0.0,14.0,13.89,6.945,4.258165684892968,0.0,12.0,12.0,12.0,50.11,25.055,4.258165684892968,20.0,32.0,12.0,20.0,193.844,96.922,18.54617254314216,78.5,117.0,38.5,78.5,4.65,2.325,2.3493350122960326,0.0,5.0,5.0,0.0,5.560094678962975,2.7800473394814875,2.801131341126635,0.0,5.916079783099616,5.916079783099616,0.0,3.6441,1.82205,0.23686767930640093,1.26,1.99,0.73,1.99,1.4910620729335045,0.7455310364667522,0.0003461085072461777,0.7451651588299728,0.7459377861308414,0.000772627300868578,0.7459377861308414,0.8618978519861062,0.4309489259930531,0.1737216361628552,0.25477707006369427,0.6315347557338095,0.3767576856701152,0.6315347557338095,0.1382100277641679,0.06910501388208395,0.032362873457646414,0.0,0.10256410256410256,0.10256410256410256,0.10256410256410256
I m m a,Bi0.93Sm0.07Fe0.76Mn0.24O3,293.0,0.101325,orthorhombic,Bi0.93Sm0.07Fe0.76Mn0.24O3,1.86,0.93,0.9975469913743411,0.0,2.0,2.0,0.0,2.14,1.07,0.9975469913743412,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,6.0,6.0,0.0,6.0,14.060000000000002,7.030000000000001,2.9153215946101043,0.0,10.0,10.0,10.0,5.9399999999999995,2.9699999999999998,2.9153215946101043,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,14.0,14.0,0.0,14.0,15.920000000000002,7.960000000000001,3.875358047974406,0.0,12.0,12.0,12.0,48.08,24.04,3.875358047974406,20.0,32.0,12.0,20.0,194.996,97.498,19.04235794222974,78.5,117.0,38.5,78.5,4.76,2.38,2.3990831582085685,0.0,5.0,5.0,0.0,5.671975711691633,2.8359878558458167,2.852573028249241,0.0,5.916079783099616,5.916079783099616,0.0,3.7917000000000005,1.8958500000000003,0.16232460534373708,1.26,1.99,0.73,1.99,1.4911200137456024,0.7455600068728012,0.00036014633369142426,0.7451651588299728,0.7459377861308414,0.000772627300868578,0.7459377861308414,0.8853338136567573,0.44266690682837867,0.1809363325194923,0.25477707006369427,0.6315347557338095,0.3767576856701152,0.6315347557338095,0.15602155805977463,0.07801077902988732,0.025672091663050102,0.0,0.10256410256410256,0.10256410256410256,0.10256410256410256
